1.44E+12,-3.62193,-6.74776,0.667892
1.44E+12,-3.26566,-6.61331,0.316681
1.44E+12,-3.4375,-6.97583,0.167694
1.44E+12,-4.15875,-8.0197,0.0447693
1.44E+12,-4.92615,-8.54079,-0.0734863
1.44E+12,-5.07735,-8.32208,-0.130051
1.44E+12,-4.88437,-8.33037,-0.203232
1.44E+12,-5.383,-9.0873,0.0113831
1.44E+12,-6.9912,-10.3,0.190475
1.44E+12,-9.78058,-11.9634,0.234955
1.44E+12,-13.4039,-13.9273,0.0704651
1.44E+12,-14.4521,-14.8608,0.361725
1.44E+12,-13.6527,-14.1624,0.887726
1.44E+12,-13.0526,-12.0262,1.29037
1.44E+12,-11.8134,-10.1957,1.42627
1.44E+12,-10.4262,-8.82066,1.0594
1.44E+12,-9.01187,-7.24379,1.03362
1.44E+12,-7.56909,-5.73935,0.774826
1.44E+12,-6.46587,-4.22816,0.527527
1.44E+12,-5.52171,-1.53271,0.845413
1.44E+12,-4.73886,1.52661,1.73978
1.44E+12,-3.85561,3.56638,1.92818
1.44E+12,-3.53362,4.30745,1.91112
1.44E+12,-3.73273,4.06305,1.43105
1.44E+12,-4.21518,3.24918,1.3497
1.44E+12,-4.77168,1.26294,2.51195
1.44E+12,-6.12117,-1.95705,2.72787
1.44E+12,-9.50688,-7.52605,2.01971
1.44E+12,-13.4107,-14.0963,-1.98309
1.44E+12,-14.5699,-19.9123,-4.52795
1.44E+12,-9.41867,-19.9123,-4.74962
1.44E+12,-5.01373,-19.6915,-2.56145
1.44E+12,-6.12402,-16.0392,-3.40402
1.44E+12,-6.16646,-12.5036,-2.78236
1.44E+12,-3.98749,-10.7858,-1.27484
1.44E+12,-1.98705,-9.79538,-0.816452
1.44E+12,-0.0945587,-7.89249,-1.33917
1.44E+12,2.22058,-6.67744,-2.09587
1.44E+12,4.85297,-6.40112,-1.855
1.44E+12,7.24034,-6.06323,-0.369446
1.44E+12,9.39705,-4.85867,0.62178
1.44E+12,11.3042,-2.73428,0.231796
1.44E+12,11.6061,-1.07608,-0.637421
1.44E+12,9.64909,-1.9305,-0.941498
1.44E+12,7.53038,-4.89504,-1.41125
1.44E+12,6.65475,-7.20924,-2.66673
1.44E+12,7.55304,-10.9887,-4.06454
1.44E+12,7.85175,-17.2651,-8.05785
1.44E+12,7.52106,-19.9123,-13.8896
1.44E+12,2.25768,-19.9123,-15.8803
1.44E+12,-3.72624,-19.9123,-10.4059
1.44E+12,-6.50253,-19.9123,-6.26518
1.44E+12,-7.0932,-18.0856,-4.67851
1.44E+12,-6.67133,-12.097,-3.53859
1.44E+12,-6.84393,-8.86713,-2.87212
1.44E+12,-7.69218,-6.08,-2.63257
1.44E+12,-9.15489,-1.76286,-2.44928
1.44E+12,-11.0477,2.43156,-1.6889
1.44E+12,-11.2298,4.15251,-0.493958
1.44E+12,-9.63199,3.8166,0.589996
1.44E+12,-8.91841,3.16248,0.574753
1.44E+12,-8.68343,0.305954,1.22256
1.44E+12,-7.3233,-4.52544,3.16736
1.44E+12,-4.32626,-10.4695,3.22931
1.44E+12,-2.0762,-15.1861,0.730072
1.44E+12,-2.72063,-19.4636,-1.27568
1.44E+12,-2.32985,-19.9123,-3.77469
1.44E+12,1.58598,-19.9123,-3.23892
1.44E+12,3.40726,-19.9123,-2.06274
1.44E+12,2.28522,-18.1794,-1.22816
1.44E+12,0.857254,-14.8258,-1.54858
1.44E+12,0.794128,-12.1532,-1.60017
1.44E+12,1.59615,-9.34685,-1.02667
1.44E+12,2.89343,-7.3856,0.13353
1.44E+12,4.22214,-5.76378,1.75085
1.44E+12,5.46338,-3.93098,2.57541
1.44E+12,7.14453,-2.01566,1.96353
1.44E+12,10.0737,-0.665955,0.538834
1.44E+12,12.6694,-1.00787,-0.777206
1.44E+12,10.3858,-3.30949,-1.16298
1.44E+12,7.56975,-5.37941,-1.61113
1.44E+12,7.70477,-8.83865,-2.20377
1.44E+12,4.65573,-17.2237,-4.81026
1.44E+12,2.02226,-19.9123,-8.00813
1.44E+12,1.01582,-19.9123,-10.2195
1.44E+12,-3.72357,-19.9123,-8.05896
1.44E+12,-7.80009,-19.9123,-5.49971
1.44E+12,-9.24329,-19.3553,-4.32248
1.44E+12,-7.23697,-14.626,-3.32045
1.44E+12,-4.75169,-11.6168,-3.16956
1.44E+12,-5.16379,-9.69507,-2.76588
1.44E+12,-7.40205,-7.40849,-1.66171
1.44E+12,-10.0785,-3.75809,-0.74057
1.44E+12,-12.3797,0.534317,0.234375
1.44E+12,-11.8071,3.47794,1.65262
1.44E+12,-10.3493,4.65892,2.55554
1.44E+12,-9.64123,5.47604,2.35641
1.44E+12,-8.42664,5.04694,2.38409
1.44E+12,-7.49532,1.89976,3.10611
1.44E+12,-7.10199,-5.48558,2.29739
1.44E+12,-6.71231,-16.8678,-1.72636
1.44E+12,-8.59699,-19.9123,-4.54045
1.44E+12,-3.55756,-19.9123,-4.55217
1.44E+12,0.320465,-19.9123,-3.18257
1.44E+12,2.35667,-19.9123,-2.17757
1.44E+12,2.61172,-18.1151,-2.96126
1.44E+12,3.30716,-15.5895,-3.44006
1.44E+12,4.07462,-11.4713,-2.3396
1.44E+12,4.10437,-7.86391,-1.50952
1.44E+12,3.7661,-5.01836,-0.245789
1.44E+12,3.8185,-2.68222,1.21391
1.44E+12,5.07397,-0.611237,2.2101
1.44E+12,8.52463,1.31757,2.00595
1.44E+12,13.1748,2.61546,0.727097
1.44E+12,12.1785,2.27884,-0.0521698
1.44E+12,8.14313,-0.284454,-0.167374
1.44E+12,7.4353,-4.36459,-1.04021
1.44E+12,9.15634,-11.3049,-2.99118
1.44E+12,7.34135,-19.6273,-7.64941
1.44E+12,3.30725,-19.9123,-9.84323
1.44E+12,0.349594,-19.9123,-5.90938
1.44E+12,-2.29132,-19.9123,-2.61021
1.44E+12,-3.70412,-19.9123,-2.13298
1.44E+12,-5.02907,-19.9123,-2.91229
1.44E+12,-5.39955,-17.3826,-2.89609
1.44E+12,-6.02167,-12.6124,-2.37508
1.44E+12,-7.24294,-9.13882,-1.69135
1.44E+12,-8.8062,-6.74695,-1.21461
1.44E+12,-10.376,-4.73363,-0.895584
1.44E+12,-10.8102,-2.48091,-0.305405
1.44E+12,-9.43343,-0.298477,0.0470886
1.44E+12,-8.11552,1.76152,0.2715
1.44E+12,-7.90239,3.52423,0.736282
1.44E+12,-7.81766,3.61189,1.07304
1.44E+12,-6.49641,2.41415,1.1843
1.44E+12,-4.39351,-1.54688,1.64464
1.44E+12,-3.82629,-9.00882,3.5257
1.44E+12,-8.13025,-18.4861,5.11263
1.44E+12,-7.61613,-19.9123,1.87138
1.44E+12,-1.7523,-19.9123,0.254883
1.44E+12,2.63068,-19.9123,0.712753
1.44E+12,2.69864,-19.912,-0.224701
1.44E+12,2.36758,-18.1559,-1.26804
1.44E+12,3.00427,-13.0251,-1.20338
1.44E+12,3.59073,-8.40379,-0.862778
1.44E+12,4.09639,-5.56683,-0.347153
1.44E+12,4.79823,-4.09477,0.367767
1.44E+12,6.51761,-2.33672,0.582458
1.44E+12,9.08023,-0.080368,0.172241
1.44E+12,10.6353,1.91534,-0.76506
1.44E+12,9.52216,2.20412,-0.888092
1.44E+12,7.87682,0.795822,-0.154587
1.44E+12,7.44931,-2.56741,-0.169556
1.44E+12,8.26097,-9.70511,-1.25516
1.44E+12,5.85104,-19.1209,-4.66777
1.44E+12,2.96718,-19.9123,-7.1945
1.44E+12,1.60013,-19.9123,-4.29952
1.44E+12,-0.978363,-19.9123,-1.64127
1.44E+12,-2.04457,-19.9123,-1.18101
1.44E+12,-2.46364,-19.9123,-1.49309
1.44E+12,-2.42935,-17.8419,-1.34311
1.44E+12,-2.91956,-14.6104,-0.833481
1.44E+12,-4.04562,-12.731,-1.17218
1.44E+12,-5.72681,-10.6443,-1.88875
1.44E+12,-8.0544,-8.11516,-1.80417
1.44E+12,-11.3988,-4.17418,-1.44588
1.44E+12,-13.7618,0.975281,-0.613281
1.44E+12,-10.0623,4.00487,0.327866
1.44E+12,-7.08272,4.67677,0.0215912
1.44E+12,-7.01817,5.14545,-0.884369
1.44E+12,-6.84264,4.31348,-0.612793
1.44E+12,-5.89746,2.92062,0.754303
1.44E+12,-4.95332,-2.37993,0.833847
1.44E+12,-6.0903,-13.3294,-0.214951
1.44E+12,-11.9386,-19.9123,-0.298309
1.44E+12,-7.86172,-19.9123,-1.58287
1.44E+12,-2.64404,-19.9123,-1.97075
1.44E+12,0.525085,-19.9123,-1.9511
1.44E+12,1.71025,-19.9123,-2.50243
1.44E+12,3.05341,-17.7948,-2.45909
1.44E+12,3.54106,-11.9345,-1.62202
1.44E+12,3.69896,-7.80904,-0.966034
1.44E+12,4.48161,-5.96521,-0.547256
1.44E+12,6.16969,-4.83035,-0.10051
1.44E+12,8.62141,-3.45923,0.294037
1.44E+12,10.1866,-1.46741,1.17833
1.44E+12,9.52162,0.131546,0.855179
1.44E+12,8.28445,0.445023,0.06073
1.44E+12,7.43851,-0.971985,-0.486969
1.44E+12,6.37044,-3.74614,-1.12599
1.44E+12,5.96306,-8.32877,-1.74042
1.44E+12,5.56955,-17.5928,-2.7682
1.44E+12,4.58989,-19.9123,-6.91969
1.44E+12,2.55832,-19.9123,-7.75804
1.44E+12,-1.32219,-19.9123,-4.9854
1.44E+12,-3.78856,-19.9123,-3.31349
1.44E+12,-4.68481,-19.9123,-2.77173
1.44E+12,-4.38817,-17.8697,-2.1433
1.44E+12,-3.79175,-14.0348,-1.8914
1.44E+12,-4.38173,-12.6854,-2.22311
1.44E+12,-5.89307,-11.397,-1.65594
1.44E+12,-7.88051,-8.42596,-1.17853
1.44E+12,-10.3923,-4.13739,-1.29431
1.44E+12,-12.7446,0.725693,-0.786636
1.44E+12,-11.5425,4.00124,0.230423
1.44E+12,-9.30356,4.9586,0.335907
1.44E+12,-8.64401,4.54712,-0.0915222
1.44E+12,-8.06975,3.63554,-0.387329
1.44E+12,-7.45787,1.29652,0.357971
1.44E+12,-6.87787,-7.05248,0.837158
1.44E+12,-5.81622,-16.4107,-0.775406
1.44E+12,-7.60022,-19.8554,-0.100265
1.44E+12,-4.49072,-19.9123,-0.115387
1.44E+12,-0.534729,-19.9123,-0.522507
1.44E+12,2.39098,-19.9123,-1.02855
1.44E+12,3.34874,-19.9097,-1.04692
1.44E+12,3.78557,-17.6097,-0.606216
1.44E+12,3.68202,-12.9931,-0.741348
1.44E+12,3.7505,-10.2086,-1.27243
1.44E+12,4.69708,-7.62521,-0.223892
1.44E+12,6.10295,-4.96854,1.37341
1.44E+12,7.15462,-3.45808,2.10103
1.44E+12,7.33884,-1.28723,-0.51622
1.44E+12,9.98453,0.417953,-0.922394
1.44E+12,10.9499,1.06007,0.23851
1.44E+12,8.73628,-2.25713,0.147278
1.44E+12,7.586,-6.39418,-1.41824
1.44E+12,8.5994,-12.659,-3.27686
1.44E+12,6.41321,-19.2865,-4.76305
1.44E+12,4.35767,-19.9123,-5.93382
1.44E+12,3.25157,-19.9123,-5.82408
1.44E+12,0.595917,-19.9123,-4.07399
1.44E+12,-1.22415,-19.9123,-2.73541
1.44E+12,-2.52965,-19.9002,-2.59578
1.44E+12,-3.50732,-16.985,-2.51674
1.44E+12,-4.18604,-12.8275,-1.7897
1.44E+12,-5.53879,-10.1124,-1.35024
1.44E+12,-7.54958,-8.05731,-1.10341
1.44E+12,-10.3471,-5.25572,-0.787125
1.44E+12,-12.0766,-1.38283,-0.180695
1.44E+12,-10.5446,1.91597,0.525818
1.44E+12,-8.22256,3.57755,0.565872
1.44E+12,-7.2128,4.71445,0.935165
1.44E+12,-7.50975,4.04691,1.17184
1.44E+12,-7.98302,0.304581,0.246216
1.44E+12,-8.31177,-6.20874,-0.511932
1.44E+12,-6.81592,-17.5012,-1.43585
1.44E+12,-5.88925,-19.6964,-0.351288
1.44E+12,-4.77475,-19.9123,2.33728
1.44E+12,-3.47182,-19.9123,-1.94539
1.44E+12,0.104675,-19.9123,-3.05254
1.44E+12,2.21159,-19.9123,-2.3439
1.44E+12,3.09436,-18.8047,-2.08253
1.44E+12,3.26656,-14.8965,-1.6384
1.44E+12,2.74103,-11.2288,-1.31477
1.44E+12,2.90987,-8.53706,-1.24161
1.44E+12,3.89372,-6.90402,-0.781235
1.44E+12,5.2912,-4.97559,-0.0176544
1.44E+12,6.742,-2.27936,0.632095
1.44E+12,7.8165,-0.0269012,1.05029
1.44E+12,8.84403,0.706802,0.919281
1.44E+12,9.21744,-0.296936,0.443039
1.44E+12,8.04753,-3.23779,-0.560867
1.44E+12,6.80847,-7.06528,-2.02066
1.44E+12,7.19379,-11.4978,-3.36111
1.44E+12,6.5472,-18.2608,-3.13321
1.44E+12,4.33138,-19.9123,-4.29399
1.44E+12,1.91779,-19.9123,-3.84294
1.44E+12,-1.07379,-19.9123,-1.38264
1.44E+12,-2.5685,-19.9123,-0.0348206
1.44E+12,-3.24979,-19.9073,-0.412155
1.44E+12,-3.4704,-17.9329,-0.535049
1.44E+12,-3.89235,-13.1678,-0.443665
1.44E+12,-5.25549,-10.9385,-0.450684
1.44E+12,-7.10294,-9.6983,-0.712631
1.44E+12,-9.37813,-7.57361,-0.994598
1.44E+12,-11.4455,-3.72856,-0.670517
1.44E+12,-11.2268,-0.221191,0.242203
1.44E+12,-8.85777,1.73663,0.7603
1.44E+12,-7.19403,2.68837,0.798187
1.44E+12,-6.2155,2.99187,0.759781
1.44E+12,-5.60204,2.36719,1.05664
1.44E+12,-5.55955,0.209351,1.57759
1.44E+12,-5.24525,-3.33739,2.07434
1.44E+12,-3.99194,-11.8451,1.96339
1.44E+12,-4.45215,-18.1809,0.220032
1.44E+12,-5.35959,-19.9123,3.60835
1.44E+12,-2.95064,-19.9123,4.29225
1.44E+12,0.398712,-19.9123,2.02032
1.44E+12,2.43738,-19.9123,0.621216
1.44E+12,3.07046,-18.604,0.411301
1.44E+12,3.00708,-15.2494,0.561462
1.44E+12,2.55492,-11.2633,0.645065
1.44E+12,2.58307,-8.42436,0.387833
1.44E+12,3.10558,-6.37862,-0.0191803
1.44E+12,3.72157,-4.98775,0.0773468
1.44E+12,4.4649,-3.71527,0.247589
1.44E+12,5.72026,-2.80818,0.546066
1.44E+12,7.62909,-2.09227,0.293274
1.44E+12,9.2702,-1.88016,-0.534027
1.44E+12,8.69302,-2.12706,-1.18938
1.44E+12,6.78093,-3.06062,-1.07185
1.44E+12,6.74097,-4.9649,-1.07066
1.44E+12,8.42394,-10.5872,0.00437927
1.44E+12,5.09222,-18.7175,-1.02093
1.44E+12,4.32082,-19.9123,-2.42001
1.44E+12,0.736069,-19.9123,-0.215103
1.44E+12,-1.48393,-19.9123,3.27797
1.44E+12,-1.58723,-19.9123,3.58759
1.44E+12,-1.80499,-18.3438,2.23915
1.44E+12,-1.98746,-14.744,1.78821
1.44E+12,-2.77281,-12.5184,1.45773
1.44E+12,-4.48567,-11.3266,1.43675
1.44E+12,-6.74341,-8.99995,0.877457
1.44E+12,-9.35826,-5.50075,-0.123306
1.44E+12,-12.9926,-1.13217,-1.08078
1.44E+12,-12.265,2.683,-1.20418
1.44E+12,-8.10121,3.31842,-0.860214
1.44E+12,-6.65794,3.15338,-0.79332
1.44E+12,-6.15044,2.39577,-0.792816
1.44E+12,-5.49849,0.0495605,0.352844
1.44E+12,-5.0244,-4.97311,3.36278
1.44E+12,-4.27019,-15.5105,4.61862
1.44E+12,-4.86089,-19.6894,4.51416
1.44E+12,-3.33562,-19.9123,6.59703
1.44E+12,-0.0993652,-19.9123,4.66946
1.44E+12,2.78687,-19.9123,2.65718
1.44E+12,4.02905,-19.4446,1.32507
1.44E+12,3.77025,-17.3155,1.01573
1.44E+12,3.23268,-14.0557,0.880768
1.44E+12,3.07373,-10.9173,0.407852
1.44E+12,3.4637,-8.97325,-0.243439
1.44E+12,4.29091,-7.32109,-0.525543
1.44E+12,4.98326,-5.71767,-0.116013
1.44E+12,4.8439,-4.76343,0.452515
1.44E+12,4.48859,-5.03458,0.209427
1.44E+12,5.01945,-5.99606,-0.582291
1.44E+12,6.21979,-6.1741,-0.925507
1.44E+12,6.69452,-5.10493,-0.500427
1.44E+12,6.15532,-4.31766,-0.126694
1.44E+12,6.38767,-5.38644,-0.481232
1.44E+12,7.64545,-10.1275,-0.507614
1.44E+12,5.61552,-17.3241,-2.52129
1.44E+12,3.07986,-19.9123,-4.22107
1.44E+12,1.15688,-19.9123,-2.71825
1.44E+12,-0.0370178,-19.9123,0.0990143
1.44E+12,-0.609573,-19.9123,1.06041
1.44E+12,-0.62471,-17.4898,1.25713
1.44E+12,-0.413544,-13.8861,1.84789
1.44E+12,-0.740341,-11.7078,1.91319
1.44E+12,-1.40599,-10.0997,1.58539
1.44E+12,-2.09138,-8.30566,1.28094
1.44E+12,-2.7822,-6.74211,1.24011
1.44E+12,-3.86333,-5.60004,1.3091
1.44E+12,-5.1469,-3.93619,0.733429
1.44E+12,-6.67445,-1.78253,0.0789642
1.44E+12,-7.89639,0.410126,-0.235092
1.44E+12,-7.52034,1.56128,-0.0771179
1.44E+12,-5.79399,0.799271,0.385681
1.44E+12,-5.08382,-1.26776,0.911713
1.44E+12,-4.63045,-4.9836,1.34769
1.44E+12,-4.01674,-10.7411,0.530151
1.44E+12,-4.9467,-17.6978,2.62816
1.44E+12,-4.27525,-19.9123,4.6911
1.44E+12,-1.52716,-19.9123,2.68423
1.44E+12,0.959351,-19.9123,1.49188
1.44E+12,1.74866,-19.7977,0.998383
1.44E+12,1.89304,-17.6418,0.921158
1.44E+12,2.30975,-14.2917,0.599503
1.44E+12,2.85773,-11.3431,0.236786
1.44E+12,3.46107,-9.76553,-0.122208
1.44E+12,3.8913,-9.11282,-0.107162
1.44E+12,4.10493,-8.31407,-0.0529938
1.44E+12,4.23788,-7.25241,-0.0143738
1.44E+12,4.67175,-6.06584,0.286118
1.44E+12,5.47955,-5.28259,0.935867
1.44E+12,6.52713,-4.65779,0.841644
1.44E+12,7.60844,-3.85388,-0.217026
1.44E+12,8.83333,-3.16817,-1.24042
1.44E+12,8.57047,-3.20372,-1.62471
1.44E+12,7.61728,-5.62334,-1.71474
1.44E+12,6.99036,-11.9618,-1.93144
1.44E+12,4.06928,-18.8132,-3.72981
1.44E+12,5.31805,-19.9123,-3.83577
1.44E+12,3.40526,-19.9123,-1.60429
1.44E+12,-1.15532,-19.9123,2.01358
1.44E+12,-2.48273,-19.9123,3.81461
1.44E+12,-2.4481,-18.4817,2.83635
1.44E+12,-1.9458,-15.0242,2.17973
1.44E+12,-2.09779,-12.4483,1.99164
1.44E+12,-3.17969,-10.9085,1.51057
1.44E+12,-4.52187,-9.20441,0.730484
1.44E+12,-5.67026,-6.9232,0.173767
1.44E+12,-6.72845,-4.56746,-0.296631
1.44E+12,-8.19282,-2.29181,-0.586792
1.44E+12,-9.08928,-0.78952,-0.503906
1.44E+12,-8.14151,0.0565338,-0.330048
1.44E+12,-6.474,0.374023,0.274292
1.44E+12,-5.84264,0.302933,1.93631
1.44E+12,-4.97775,-0.37001,3.26822
1.44E+12,-3.94115,-3.76564,3.28871
1.44E+12,-5.08427,-10.1777,3.98848
1.44E+12,-6.59059,-19.3827,6.29225
1.44E+12,-3.44147,-19.9123,5.38977
1.44E+12,0.705551,-19.9123,3.08011
1.44E+12,3.04761,-19.9123,0.545319
1.44E+12,3.14888,-19.8493,-0.158936
1.44E+12,2.17696,-16.9858,0.145615
1.44E+12,2.10663,-12.1774,-0.698425
1.44E+12,2.84216,-8.98328,-1.73994
1.44E+12,3.9072,-7.80545,-2.49904
1.44E+12,4.87888,-7.41792,-3.01341
1.44E+12,5.5146,-6.36055,-2.72932
1.44E+12,5.19252,-5.38837,-2.24544
1.44E+12,4.76794,-4.74974,-1.97171
1.44E+12,6.20515,-4.56146,-1.97397
1.44E+12,8.62831,-4.34752,-2.01624
1.44E+12,8.82819,-4.3551,-1.64108
1.44E+12,6.52808,-5.06088,-1.35431
1.44E+12,6.29392,-7.77109,-1.146
1.44E+12,5.80331,-13.5992,-1.07788
1.44E+12,4.15717,-19.1505,-1.86383
1.44E+12,3.67465,-19.9123,-1.21819
1.44E+12,-0.312775,-19.9123,1.44862
1.44E+12,-2.16107,-19.9123,3.34872
1.44E+12,-2.39629,-19.9123,3.46057
1.44E+12,-2.2572,-18.4759,2.90544
1.44E+12,-2.29337,-14.5194,2.39886
1.44E+12,-3.0202,-12.272,1.91147
